0;21.5384,13.8107,15.3097
1;1.0957,-3.1378,-2.0133
2;-4.8015,-2.1482,1.1024
3;-16.8316,-2.7905,12.8564
4;-2.0385,-37.1805,-0.6659
5;-12.0451,-39.3627,61.8468
6;1.9175,2.5924,5.7811
7;1.8733,-6.8281,-11.2584
8;8.2399,2.9917,9.5485
9;-1.5271,1.9556,-0.3656
10;-1.3238,5.6165,11.2320
11;-4.9249,2.3881,-2.9567
12;-4.6566,10.0123,3.2727
13;12.4746,-1.4149,-0.3495
14;-4.3278,2.9420,-1.6255
15;0.6346,5.0038,-0.1270
16;44.6314,-3.5261,29.6823
17;-220.2357,51.0758,110.7472
18;5.6780,0.3935,0.4856
19;2.6656,2.3100,-5.4758
20;-258.8711,-12.1610,-119.7719
21;14.0062,-14.2240,13.1890
22;0.4399,1.9469,-7.8422
23;6.2118,23.7340,3.6402
24;3.1746,0.6242,8.7911
25;0.8129,2.7345,-7.2974
26;11.9570,7.3192,18.0914
27;13.0121,-17.0019,-19.5831
28;6.8192,0.6131,8.1051
29;-10.7815,9.4828,-19.0307
30;0.4125,0.0716,-0.8727
31;-12.1267,-7.7933,31.5259
32;18.3028,3.0170,-6.6569
33;-2.9637,18.2298,5.8194
34;2.0411,-9.6048,-0.0810
35;6.0393,5.0318,-3.6183
36;-0.3256,-6.8906,-7.1438
37;-6.3081,-15.4744,-8.3761
38;8.7709,-3.1540,-7.6368
39;4.0905,8.6442,-2.2433
40;-5.8885,16.9088,4.4154
41;-10.6089,-4.7085,26.4344
42;-4.7254,9.1673,-10.5984
43;9.3234,-3.2430,-13.3270
44;-16.8926,24.9750,-9.2649
45;-6.4883,12.4630,6.0110
46;2.5022,3.4482,0.6231
47;8.0888,-18.9254,-4.5982
48;7.6842,-6.7385,6.5008
49;3.1567,4.5194,-2.6769
50;1.0357,4.2685,-0.3181
51;-14.7014,-2.6270,-8.4373
52;11.1276,-0.4960,-4.3157
53;6.0893,1.0297,0.2058
54;-6.7994,-5.1748,0.2807
55;-3.4836,6.8929,2.7079
56;-5.1167,10.2252,-3.6650
57;-7.7032,6.5385,-4.4184
58;-1.5298,-3.7535,-6.8498
59;-17.0909,21.2513,3.2147
60;0.0372,-14.2272,2.6216
61;-1.7136,-0.2458,3.2300
62;-2.0343,-5.1595,-1.0245
63;0.6032,-7.8932,-3.0147
64;-4.2826,-12.5496,-5.2648
65;1.3721,-1.9752,14.1381
66;-0.8491,-1.1120,3.6007
67;-18.0994,2.2090,-10.8126
68;10.3040,28.0483,-57.3540
69;25.2459,-10.1879,6.3051
70;16.5949,-7.1996,8.1807
71;-5.2033,2.5269,-4.2024
72;-7.0466,-5.4813,-5.2972
73;-25.1124,11.8042,6.2011
74;211.1329,-46.9906,-122.1226
75;252.6392,40.1424,96.9405
76;-3.2630,8.4788,-0.1688
77;9.1262,-2.8081,-8.1421
78;4.7617,-0.7898,-0.1278
79;4.4401,-2.3271,15.7096
80;-7.2047,-12.3068,2.4143
81;0.9513,-1.3605,14.4337
82;1.2560,0.1197,2.7977
83;2.5483,2.7909,-1.7489
84;-1.8178,-15.0488,-30.2835
85;-25.2007,1.5741,-5.0403
86;8.7794,3.4051,9.5211
87;-1.0853,-10.5198,2.2135
88;-5.5559,-2.8140,3.5424
89;-30.4760,1.4258,7.4124
90;19.1512,5.1391,-26.8464
91;-11.3700,-7.6506,2.9709
92;-6.3157,-3.9968,-5.1861
93;-10.8605,7.9920,-8.8996
94;-1.8927,-3.6853,-1.2355
95;-6.6308,-33.9237,24.7675
96;17.9961,-4.2901,-23.7467
97;-2.2335,32.9356,0.5930
98;0.1574,3.3766,-4.8571
99;14.0322,-4.6839,-8.5031
