0;5.6854,3.8304,3.9733
1;0.2760,-0.8294,-0.5075
2;-1.7178,-0.3911,-0.6792
3;-4.4719,-0.7232,3.4482
4;-0.3900,-10.6005,0.0437
5;-2.9480,-10.0769,16.1582
6;0.8877,0.8725,2.1305
7;0.5937,-1.8446,-2.9485
8;2.1138,1.2236,1.9290
9;-0.7681,1.3622,0.6520
10;-0.2162,1.9331,3.2517
11;-1.2857,0.7208,-1.7105
12;-0.9174,3.6670,0.5587
13;4.5501,-0.7377,0.0214
14;-1.3447,1.2872,-0.1426
15;0.7861,0.8506,0.7199
16;12.5232,-0.8404,8.4664
17;-68.3091,15.7967,34.3108
18;2.0586,0.2138,-0.0474
19;0.2844,0.9412,-2.0733
20;-59.9030,-2.3009,-28.0731
21;3.9359,-3.7234,3.4757
22;-0.2418,0.4961,-2.0015
23;2.0933,7.3893,1.3209
24;0.4766,-0.0159,3.0115
25;-0.4308,0.1673,-2.4297
26;3.4209,2.1418,4.9044
27;3.4351,-4.6783,-5.6018
28;2.7260,0.3847,2.6552
29;-2.2195,2.5333,-5.1260
30;0.1057,-0.3133,-0.6081
31;-3.3041,-2.2829,8.0197
32;4.8296,0.9690,-2.1045
33;-0.5763,4.9448,1.7109
34;0.4805,-3.1459,-0.1900
35;0.8811,0.6147,-1.5936
36;-0.4204,-1.7605,-2.3763
37;-1.3533,-4.3940,-2.5325
38;2.9104,-0.6903,-2.0032
39;0.5680,3.2798,0.4475
40;-1.5841,5.0570,1.0549
41;-2.9405,-1.1283,7.6525
42;-0.8652,2.4852,-2.7730
43;2.2396,-1.7629,-4.1145
44;-4.3393,6.8341,-2.4332
45;-2.0588,3.4762,2.0682
46;0.2849,1.0581,0.8015
47;3.1444,-5.9489,-0.9631
48;2.0220,-2.0309,1.8057
49;0.9855,0.5275,-1.2286
50;0.1707,1.1751,0.7737
51;-3.9038,-0.6609,-2.3858
52;3.0758,-0.0224,-1.6068
53;1.2057,0.5539,-0.0447
54;-1.6785,-1.5634,-0.0325
55;-1.0844,2.2161,0.5279
56;-1.4520,3.3656,-1.2515
57;-2.4269,2.0821,-1.4884
58;1.2224,0.6560,-1.3390
59;-4.5151,5.8734,0.7908
60;-0.5550,-0.6247,0.7324
61;0.4700,1.7392,0.4429
62;-0.2311,-1.9169,0.1028
63;-0.2065,-2.6807,-0.4943
64;-1.7291,-3.9025,-1.9201
65;0.3424,-0.2551,4.3235
66;-0.8333,0.3433,0.4592
67;-4.6445,0.7986,-3.0883
68;2.8654,7.4670,-14.8617
69;6.3750,-2.1984,0.9660
70;4.5008,-1.8824,2.0544
71;-1.2435,0.5583,-1.2338
72;-2.1969,-1.3536,-1.5429
73;-7.3069,3.3218,1.7085
74;65.5666,-14.6384,-37.9606
75;58.1356,9.7691,21.9363
76;-0.1868,3.0546,-0.5986
77;2.8375,-0.3471,-1.9463
78;1.7302,-0.2284,-0.8890
79;1.4898,-0.6546,4.5244
80;-1.9947,-3.1375,0.7823
81;0.1284,-0.7467,4.0075
82;0.2661,0.3936,1.3259
83;1.5601,-0.3297,-1.1190
84;-0.9329,-4.2285,-8.9948
85;-7.9982,0.9317,-1.1564
86;2.5059,0.8864,2.8648
87;-0.6748,-2.6359,0.9999
88;-0.7721,-1.1208,0.8872
89;-7.8916,0.4116,1.9429
90;6.4673,2.0369,-8.0979
91;-2.8424,-1.6439,0.4660
92;-2.3450,-1.6522,-1.5608
93;-2.4189,2.0959,-2.3176
94;-0.7400,-0.9874,0.0992
95;-1.5782,-8.7923,6.3208
96;4.9341,-0.9569,-6.2681
97;-0.9155,5.6335,0.3308
98;-0.3265,0.5165,-1.6435
99;3.5188,-1.3362,-2.2026
