0;32.5714,20.7532,23.2057
1;1.5034,-4.4888,-2.9642
2;-6.6647,-3.3537,2.3125
3;-25.3899,-4.2202,19.3671
4;-3.1886,-55.7306,-1.1620
5;-18.4104,-59.8541,93.8150
6;2.5826,3.6524,8.0526
7;2.7260,-10.1874,-16.8388
8;11.9151,4.1689,14.0976
9;-1.7733,2.2811,-1.1491
10;-2.0425,8.0824,16.6122
11;-7.0056,3.9085,-3.8727
12;-7.1710,14.2178,5.0656
13;17.7780,-1.8492,-0.6587
14;-6.1769,3.8901,-2.8728
15;0.1187,7.8742,-1.6323
16;67.0826,-5.4044,44.5169
17;-326.5831,75.7709,164.2521
18;8.0413,1.0060,0.4247
19;4.0640,3.1744,-7.5030
20;-398.1477,-19.0631,-183.9605
21;20.9961,-21.4944,19.9192
22;1.1894,3.5361,-11.4361
23;9.0525,35.0768,5.2488
24;5.0527,1.1101,12.5888
25;1.5345,3.9086,-10.2167
26;17.8661,10.8948,27.2153
27;19.6780,-25.5707,-29.3107
28;9.5271,0.9116,11.8124
29;-16.7263,14.3001,-28.6514
30;0.6395,0.4754,-1.0101
31;-18.2726,-11.6189,47.9029
32;27.5745,4.3987,-9.7927
33;-4.6859,27.3537,8.6056
34;2.9719,-13.8565,-0.0380
35;9.5495,8.2772,-4.9174
36;-0.2509,-10.2738,-10.2675
37;-9.7053,-23.0554,-12.3537
38;12.9946,-4.4457,-11.7973
39;6.3991,12.0530,-4.0932
40;-8.7993,25.0394,6.7562
41;-15.9536,-7.2186,39.5278
42;-7.3928,13.6973,-15.8836
43;14.1964,-4.2379,-19.5716
44;-25.6376,37.6086,-14.0170
45;-9.4631,18.6302,8.6248
46;4.4531,4.3036,0.3945
47;11.4958,-27.8884,-7.1219
48;11.5253,-9.8848,9.6761
49;4.5598,7.2936,-3.0830
50;1.7371,6.6325,-0.7921
51;-22.1069,-3.9568,-12.5919
52;16.5050,-0.8780,-6.1695
53;8.7960,0.6906,0.4964
54;-10.1006,-7.5018,0.4534
55;-5.0081,10.0121,4.0360
56;-7.5785,14.7621,-5.2518
57;-11.1541,9.5166,-6.3891
58;-3.8603,-7.4718,-10.7595
59;-25.8281,31.9398,4.8951
60;0.3192,-23.4712,3.8154
61;-3.2804,-2.1124,5.1932
62;-3.2142,-6.9291,-1.8681
63;1.1155,-11.2649,-4.6572
64;-6.0041,-18.4218,-7.5499
65;1.6257,-2.6357,21.0431
66;-0.8148,-1.8109,5.4248
67;-27.3893,3.1773,-16.1375
68;15.5078,42.4458,-87.0799
69;38.3584,-15.7434,10.0256
70;24.9400,-10.8702,12.4103
71;-7.7901,3.5251,-5.6860
72;-10.0128,-7.9777,-7.9557
73;-37.5002,17.7061,9.3218
74;313.0282,-69.6369,-181.0353
75;388.7904,61.4034,149.4429
76;-5.3656,11.9834,0.1763
77;13.1440,-4.8145,-11.9524
78;6.7233,-0.7421,0.4788
79;6.3660,-3.4300,23.3115
80;-10.7221,-18.5242,3.4848
81;2.1388,-2.2544,21.3240
82;1.7707,0.0509,3.5293
83;3.0348,5.0862,-2.0763
84;-2.4297,-22.5942,-45.1259
85;-37.1400,2.0224,-7.7430
86;13.3982,4.9359,14.6153
87;-1.2162,-15.8309,2.9189
88;-8.6548,-3.8822,5.0837
89;-46.2086,2.1402,11.2180
90;27.9911,7.2899,-39.9155
91;-17.1221,-11.7522,4.6438
92;-9.0815,-5.7841,-7.3705
93;-16.6037,12.0205,-13.3710
94;-2.5884,-5.6065,-2.1250
95;-10.1606,-51.4800,37.6549
96;27.0880,-6.6099,-35.9134
97;-3.1527,51.9551,0.7791
98;0.6716,5.1499,-6.9732
99;21.1748,-6.9254,-12.8179
