0;24.6930,15.7959,17.5671
1;1.2198,-3.5326,-2.2900
2;-5.3438,-2.4945,1.4495
3;-19.2803,-3.1996,14.7194
4;-2.3672,-42.4826,-0.8077
5;-13.8638,-45.2177,70.9810
6;2.1088,2.9015,6.4412
7;2.1185,-7.7926,-12.8620
8;9.2653,3.3128,10.8501
9;-1.6080,2.0512,-0.5870
10;-1.5314,6.3253,12.7771
11;-5.5368,2.8209,-3.2236
12;-5.3801,11.2229,3.7902
13;14.0000,-1.5407,-0.4354
14;-4.8559,3.2225,-1.9605
15;0.4648,5.8612,-0.5567
16;51.0470,-4.0628,33.9213
17;-250.6207,58.1316,126.0344
18;6.3073,0.5505,0.4901
19;3.0784,2.5550,-6.0655
20;-298.6644,-14.1330,-138.1115
21;16.0055,-16.3042,15.1145
22;0.6412,2.3813,-8.9135
23;7.0250,26.9786,4.1004
24;3.7112,0.7622,9.8863
25;1.0303,3.0931,-8.1259
26;13.6478,8.3426,20.7022
27;14.9181,-19.4523,-22.3646
28;7.5993,0.6948,9.1687
29;-12.4818,10.8609,-21.7835
30;0.4788,0.1791,-0.9143
31;-13.8837,-8.8872,36.2078
32;20.9578,3.4136,-7.5546
33;-3.4537,20.8436,6.6186
34;2.3129,-10.8294,-0.0668
35;7.0571,5.9676,-3.9959
36;-0.3025,-7.8667,-8.0449
37;-7.2817,-17.6466,-9.5163
38;10.0294,-3.6771,-8.8754
39;4.7566,9.6342,-2.7743
40;-6.7242,19.2380,5.0847
41;-12.1369,-5.4258,30.1775
42;-5.4891,10.4669,-12.1155
43;10.7193,-3.5282,-15.1194
44;-19.3927,28.5870,-10.6237
45;-7.3429,14.2303,6.7633
46;3.0733,3.6975,0.5747
47;9.0644,-21.4911,-5.3203
48;8.7866,-7.6432,7.4123
49;3.5710,5.3299,-2.8031
50;1.2457,4.9429,-0.4435
51;-16.8228,-3.0087,-9.6273
52;12.6734,-0.6043,-4.8480
53;6.9506,0.9627,0.2763
54;-7.7541,-5.8475,0.3317
55;-3.9239,7.7887,3.0964
56;-5.8241,11.5322,-4.1224
57;-8.6991,7.3951,-4.9855
58;-2.1990,-4.8184,-7.9778
59;-19.5896,24.3080,3.6954
60;0.1185,-16.8775,2.9653
61;-2.1833,-0.7762,3.7999
62;-2.3803,-5.6953,-1.2619
63;0.7528,-8.8675,-3.4878
64;-4.7769,-14.2352,-5.9203
65;1.4405,-2.2346,16.0785
66;-0.8281,-1.3241,4.1393
67;-20.7583,2.4863,-12.3370
68;11.7909,32.1622,-65.8478
69;28.9957,-11.7765,7.3688
70;18.9837,-8.2502,9.3913
71;-5.9605,2.8127,-4.6558
72;-7.9080,-6.2106,-6.0644
73;-28.6546,13.4918,7.0937
74;240.2459,-53.4610,-138.9548
75;291.5396,46.2170,111.9412
76;-3.8677,9.4917,-0.0715
77;10.2325,-3.2331,-9.1918
78;5.3211,-0.7999,0.0438
79;4.9961,-2.6450,17.8908
80;-8.2143,-14.0906,2.7227
81;1.2888,-1.5479,16.4485
82;1.4095,0.0982,3.0169
83;2.6947,3.4419,-1.8515
84;-1.9929,-17.2057,-34.5265
85;-28.6160,1.7022,-5.8130
86;10.1390,3.8670,10.9884
87;-1.1244,-12.0458,2.4201
88;-6.4537,-3.1235,3.9961
89;-34.9738,1.6298,8.5005
90;21.6784,5.7544,-30.5826
91;-13.0211,-8.8265,3.4518
92;-7.1107,-4.5007,-5.8151
93;-12.5073,9.1465,-10.1816
94;-2.0916,-4.2233,-1.4941
95;-7.6396,-38.9411,28.4505
96;20.5957,-4.9535,-27.2254
97;-2.4962,38.3724,0.6461
98;0.2979,3.8925,-5.4695
99;16.0807,-5.3275,-9.7393
