0;33.3588,21.2486,23.7692
1;1.5302,-4.5826,-3.0305
2;-6.7948,-3.4391,2.3986
3;-26.0002,-4.3221,19.8313
4;-3.2707,-57.0550,-1.1975
5;-18.8650,-61.3177,96.0983
6;2.6297,3.7262,8.2114
7;2.7865,-10.4260,-17.2345
8;12.1834,4.2562,14.4223
9;-1.7874,2.3035,-1.2057
10;-2.0932,8.2573,16.9941
11;-7.1471,4.0167,-3.9344
12;-7.3490,14.5154,5.1919
13;18.1537,-1.8797,-0.6816
14;-6.3111,3.9554,-2.9704
15;0.0880,8.0696,-1.7392
16;68.6860,-5.5385,45.5764
17;-334.1793,77.5348,168.0739
18;8.2300,1.0473,0.4168
19;4.1597,3.2369,-7.6446
20;-408.0960,-19.5561,-188.5454
21;21.4947,-22.0128,20.3992
22;1.2468,3.6546,-11.6773
23;9.2549,35.8858,5.3636
24;5.1869,1.1450,12.8570
25;1.5826,3.9864,-10.4285
26;18.2874,11.1496,27.8658
27;20.1537,-26.1821,-30.0049
28;9.7185,0.9340,12.0759
29;-17.1504,14.6436,-29.3374
30;0.6551,0.5069,-1.0193
31;-18.7113,-11.8919,49.0718
32;28.2349,4.4968,-10.0161
33;-4.8096,28.0032,8.8037
34;3.0366,-14.1572,-0.0355
35;9.7956,8.5065,-5.0083
36;-0.2462,-10.5126,-10.4880
37;-9.9470,-23.5950,-12.6366
38;13.2556,-4.5606,-12.0388
39;6.5620,12.2913,-4.2245
40;-9.0060,25.6183,6.9233
41;-16.3350,-7.3978,40.4624
42;-7.5828,14.0193,-16.2589
43;14.5433,-4.3087,-20.0151
44;-26.2617,38.5103,-14.3561
45;-9.6741,19.0691,8.8098
46;4.5882,4.3633,0.3732
47;11.7385,-28.5272,-7.3018
48;11.7981,-10.1078,9.9016
49;4.6554,7.4860,-3.1090
50;1.7855,6.7994,-0.8302
51;-22.6342,-4.0513,-12.8878
52;16.8862,-0.9055,-6.3010
53;8.9558,0.6650,0.5184
54;-10.3328,-7.6656,0.4652
55;-5.1157,10.2336,4.1280
56;-7.7530,15.0828,-5.3639
57;-11.3975,9.7275,-6.5286
58;-4.0256,-7.7366,-11.0353
59;-26.4515,32.7024,5.0150
60;0.3391,-24.1288,3.8999
61;-3.3863,-2.2455,5.3302
62;-3.2946,-7.0449,-1.9297
63;1.1510,-11.5024,-4.7734
64;-6.1263,-18.8388,-7.7123
65;1.6571,-2.6575,21.5499
66;-0.8153,-1.8580,5.5500
67;-28.0515,3.2462,-16.5170
68;15.8794,43.4740,-89.2030
69;39.2940,-16.1398,10.2912
70;25.5347,-11.1318,12.7117
71;-7.9688,3.5966,-5.7830
72;-10.2204,-8.1511,-8.1430
73;-38.3842,18.1272,9.5445
74;320.3064,-71.2545,-185.2433
75;398.5155,62.9221,153.1931
76;-5.5145,12.2302,0.2013
77;13.4686,-4.9334,-12.2770
78;6.8643,-0.7311,0.5221
79;6.5017,-3.5079,23.8516
80;-10.9720,-18.9661,3.5605
81;2.2122,-2.3428,21.7984
82;1.8057,0.0466,3.5783
83;3.0674,5.2517,-2.0966
84;-2.4733,-23.1329,-46.1854
85;-37.9915,2.0544,-7.9359
86;13.7176,5.0392,14.9752
87;-1.2251,-16.2076,2.9677
88;-8.8721,-3.9573,5.1896
89;-47.3315,2.1913,11.4896
90;28.6220,7.4433,-40.8483
91;-17.5306,-12.0440,4.7624
92;-9.2775,-5.9140,-7.5252
93;-17.0122,12.3072,-13.6891
94;-2.6391,-5.7483,-2.1868
95;-10.4126,-52.7337,38.5751
96;27.7369,-6.7754,-36.7817
97;-3.2184,53.3129,0.7924
98;0.7102,5.2736,-7.1218
99;21.6826,-7.0845,-13.1250
