0;54.5984,34.6118,38.9731
1;2.1824,-7.0420,-4.7743
2;-10.2325,-5.7218,4.7136
3;-42.4479,-7.0687,32.3411
4;-5.4862,-92.7951,-2.1537
5;-31.1393,-100.8318,157.7431
6;3.8955,5.6643,12.3982
7;4.4053,-16.8278,-27.8417
8;19.5185,6.6485,23.1893
9;-2.0468,2.8821,-2.7269
10;-3.4410,12.9423,27.2370
11;-10.3181,6.4218,-5.4197
12;-12.1039,22.4741,8.5517
13;28.2066,-2.6886,-1.3222
14;-10.4782,6.1343,-5.9186
15;-0.6100,13.1449,-4.5842
16;111.9693,-9.1598,74.1759
17;-539.2772,125.1609,271.2615
18;13.4806,1.1459,0.5658
19;6.6228,4.9543,-11.3842
20;-676.7002,-32.8671,-312.3373
21;34.9393,-35.9857,33.3365
22;2.8753,6.8303,-17.5674
23;14.7074,57.6964,8.4573
24;8.8205,2.0908,20.0091
25;2.8072,6.0824,-16.4195
26;29.6430,18.0156,45.3957
27;32.9853,-42.6721,-48.7288
28;14.8193,1.5640,19.1489
29;-28.5848,23.9060,-47.8259
30;1.0378,1.4354,-1.2655
31;-30.5477,-19.2560,80.6107
32;46.0168,7.1323,-16.0351
33;-8.1650,45.4786,14.1250
34;4.7327,-22.1915,0.0130
35;16.3122,14.6308,-7.4178
36;-0.1440,-16.8880,-16.3663
37;-16.4479,-38.1124,-20.2461
38;21.1824,-7.6675,-19.7200
39;10.9023,18.5782,-7.7329
40;-14.5519,41.1973,11.4296
41;-26.6265,-12.2359,65.6784
42;-12.6999,22.6680,-26.3341
43;23.8782,-6.2155,-31.9180
44;-43.1016,62.8361,-23.5032
45;-15.3358,30.8743,13.7609
46;8.1206,5.9430,-0.3019
47;18.2729,-45.7314,-12.1513
48;19.1217,-16.0785,15.9524
49;7.0784,12.5051,-3.7407
50;3.1641,11.0939,-2.0468
51;-36.8246,-6.5866,-20.8508
52;27.0981,-1.6541,-9.8252
53;12.6303,0.8825,0.7399
54;-16.5019,-12.0204,0.7712
55;-7.9864,16.1747,6.5266
56;-12.4305,23.6463,-8.3547
57;-17.8799,15.3731,-10.2549
58;-8.4546,-14.8479,-18.3863
59;-43.2628,53.2695,8.2460
60;0.8726,-41.8170,6.1635
61;-6.1572,-5.7883,8.9139
62;-5.0145,-9.7123,-3.6870
63;2.0772,-17.8206,-7.8801
64;-9.4048,-30.0278,-12.0742
65;3.7474,-4.0398,34.8764
66;-0.8612,-3.0873,8.8009
67;-45.8904,5.1025,-26.7361
68;25.9133,71.2351,-146.5206
69;64.5274,-26.8324,17.4551
70;41.5536,-18.1800,20.8333
71;-12.5895,5.5591,-8.1594
72;-15.7025,-12.6902,-13.1201
73;-62.2271,29.4872,15.5477
74;516.8178,-114.9293,-298.8603
75;661.0919,103.9255,254.4475
76;-9.4880,18.7944,0.8888
77;21.2677,-8.0878,-19.7852
78;10.7772,-0.1998,1.6273
79;10.1126,-5.5863,38.3528
80;-17.6803,-30.8345,5.5825
81;3.0061,-3.9172,34.8512
82;2.7139,-0.0500,4.8093
83;3.8539,9.8225,-2.5464
84;-3.6488,-37.6664,-74.7720
85;-60.9479,2.9190,-13.1394
86;22.1190,7.7206,24.5728
87;-1.4515,-26.2953,4.2442
88;-14.6067,-5.9551,7.9378
89;-77.6266,3.5709,18.8157
90;45.6456,11.5770,-66.0158
91;-28.4978,-19.8876,7.9405
92;-14.5217,-9.4854,-11.6776
93;-27.9913,20.0181,-22.2408
94;-4.3752,-9.8688,-3.7413
95;-17.2157,-86.5712,63.4143
96;45.2403,-11.2394,-60.2049
97;-4.9903,89.9504,1.1516
98;1.8028,8.5303,-11.0574
99;35.3294,-11.3561,-21.3904
