0;12.0534,7.8408,8.5242
1;0.6623,-1.8699,-1.1450
2;-3.0766,-1.0997,0.0448
3;-9.4541,-1.5574,7.2423
4;-1.0509,-21.2551,-0.2403
5;-6.5879,-21.7948,34.4394
6;1.3268,1.6126,3.7043
7;1.1239,-3.8916,-6.3663
8;4.8297,2.1621,4.9926
9;-1.1970,1.6427,0.2749
10;-0.6814,3.4524,6.5270
11;-2.9791,1.1622,-2.2286
12;-2.4477,6.3001,1.6805
13;7.8126,-1.0234,-0.1101
14;-2.6640,2.0206,-0.7046
15;1.1848,2.2491,0.7431
16;25.3765,-1.9154,16.9595
17;-129.0802,29.9085,64.8856
18;3.7220,0.1767,0.2809
19;1.3219,1.5724,-3.6021
20;-139.4907,-6.2450,-64.7529
21;7.9886,-7.9568,7.3894
22;-0.0522,0.8765,-4.3954
23;3.7582,13.9666,2.2550
24;1.5607,0.2219,5.4186
25;0.0760,1.3945,-4.7159
26;6.8627,4.2327,10.2231
27;7.2812,-9.6315,-11.2188
28;4.4284,0.4087,4.8775
29;-5.6640,5.3330,-10.7354
30;0.2128,-0.1961,-0.7261
31;-6.8463,-4.5023,17.4547
32;10.2843,1.8106,-3.9474
33;-1.5112,10.3276,3.3926
34;1.1719,-5.8444,-0.1369
35;2.8422,2.1393,-2.4181
36;-0.3951,-3.8864,-4.3654
37;-3.3612,-8.9007,-4.9197
38;5.2107,-1.4099,-4.2298
39;2.0378,5.5490,-0.6359
40;-3.3467,9.8659,2.4043
41;-6.0168,-2.5567,15.1868
42;-2.4216,5.2201,-5.9830
43;5.1057,-2.3757,-7.8783
44;-9.3783,14.1177,-5.1785
45;-3.8821,7.1175,3.7040
46;0.6274,2.4233,0.7551
47;5.1435,-11.1865,-2.4244
48;4.3350,-3.9740,3.7284
49;1.8390,1.9484,-2.2178
50;0.4706,2.3674,0.3075
51;-8.2867,-1.4661,-4.8402
52;6.4060,-0.1829,-2.6997
53;3.2585,0.9055,0.0749
54;-3.8369,-3.0876,0.1122
55;-2.1139,4.1594,1.4707
56;-2.9591,6.2122,-2.2571
57;-4.6308,3.9191,-2.6857
58;0.4930,-0.5229,-3.3705
59;-9.5731,12.0559,1.7671
60;-0.2242,-6.1698,1.5567
61;-0.1737,1.2507,1.4486
62;-0.9641,-3.3614,-0.3347
63;0.1315,-4.8761,-1.5575
64;-2.7783,-7.4280,-3.2761
65;0.9282,-0.9497,8.3556
66;-0.9172,-0.3149,1.8345
67;-10.0799,1.3709,-6.2120
68;5.8423,15.7035,-31.8664
69;13.9651,-5.4099,3.1083
70;9.3879,-4.0308,4.5295
71;-2.8162,1.5971,-2.5680
72;-4.3329,-3.1456,-2.9483
73;-14.4601,6.7294,3.5153
74;123.7936,-27.5794,-71.6257
75;135.9376,21.9185,51.9382
76;-1.4260,5.3390,-0.4482
77;5.5032,-1.6589,-4.5848
78;3.0502,-0.5980,-0.6040
79;2.7235,-1.3508,9.0873
80;-4.1332,-6.8893,1.4653
81;0.2278,-1.0197,8.2264
82;0.7193,0.2147,2.0452
83;2.0372,0.8750,-1.4003
84;-1.2901,-8.5681,-17.5343
85;-14.9193,1.1895,-2.7167
86;4.8998,1.7932,5.6498
87;-0.9410,-5.8862,1.5496
88;-2.7744,-1.8449,2.0702
89;-16.9571,0.8152,4.1405
90;11.5566,3.2857,-15.6187
91;-6.3460,-4.0879,1.5017
92;-3.9062,-2.5492,-3.2343
93;-5.8657,4.4960,-5.0117
94;-1.2562,-2.0946,-0.4400
95;-3.6022,-18.8599,13.7100
96;10.1803,-2.2952,-13.2880
97;-1.4446,16.5977,0.4338
98;-0.2073,1.7512,-2.9613
99;7.8156,-2.7224,-4.7636
