0;6.4860,4.3348,4.5449
1;0.3329,-0.9811,-0.5919
2;-1.9074,-0.4809,-0.5892
3;-5.1011,-0.8287,3.9275
4;-0.4729,-11.9360,0.0082
5;-3.4032,-11.5422,18.4443
6;0.9476,0.9718,2.3452
7;0.6635,-2.1096,-3.3904
8;2.4630,1.3543,2.3122
9;-0.8416,1.4062,0.6130
10;-0.2777,2.1305,3.6746
11;-1.5361,0.7593,-1.8175
12;-1.1133,4.0109,0.7034
13;4.9715,-0.7756,0.0070
14;-1.5299,1.3886,-0.2121
15;0.8793,1.0265,0.7320
16;14.1315,-0.9749,9.5291
17;-75.9055,17.5607,38.1326
18;2.2969,0.2054,0.0054
19;0.4225,1.0428,-2.2948
20;-69.8515,-2.7939,-32.6582
21;4.4466,-4.2581,3.9696
22;-0.2213,0.5353,-2.3096
23;2.3042,8.2179,1.4387
24;0.6124,0.0109,3.3262
25;-0.3781,0.3192,-2.7729
26;3.8557,2.4065,5.5764
27;3.9184,-5.3013,-6.3080
28;2.9520,0.3753,2.9394
29;-2.6532,2.8867,-5.8354
30;0.1153,-0.3001,-0.6245
31;-3.7493,-2.5636,9.2044
32;5.5223,1.0782,-2.3388
33;-0.6902,5.6283,1.9281
34;0.5770,-3.5033,-0.1813
35;0.9937,0.7040,-1.7238
36;-0.4202,-2.0373,-2.6376
37;-1.6070,-4.9704,-2.8401
38;3.2506,-0.7627,-2.3539
39;0.7614,3.5814,0.3129
40;-1.8112,5.6691,1.2249
41;-3.3263,-1.3055,8.5979
42;-1.0612,2.8378,-3.1877
43;2.6027,-1.8436,-4.5968
44;-4.9721,7.7491,-2.7785
45;-2.2949,3.9382,2.2817
46;0.2397,1.1524,0.7562
47;3.3976,-6.6107,-1.1466
48;2.3185,-2.2835,2.0532
49;1.0947,0.5735,-1.4561
50;0.2051,1.3571,0.8370
51;-4.4627,-0.7645,-2.6983
52;3.5121,-0.0338,-1.7423
53;1.4765,0.6081,-0.0231
54;-1.9653,-1.7665,-0.0116
55;-1.2255,2.4736,0.6552
56;-1.6469,3.7370,-1.3834
57;-2.7166,2.3200,-1.6399
58;1.3027,0.7708,-1.4985
59;-5.1521,6.6515,0.9140
60;-0.5035,-1.3295,0.8511
61;0.4629,1.7767,0.5111
62;-0.3218,-2.1164,0.0481
63;-0.1641,-2.9734,-0.6362
64;-1.8657,-4.3523,-2.0911
65;0.4248,-0.3320,4.8492
66;-0.8581,0.2563,0.6449
67;-5.3330,0.8716,-3.4845
68;3.2378,8.4972,-16.9886
69;7.3312,-2.6026,1.2348
70;5.1197,-2.1546,2.3680
71;-1.4370,0.7115,-1.3798
72;-2.4876,-1.5621,-1.6746
73;-8.2061,3.7502,1.9360
74;72.8450,-16.2560,-42.1688
75;67.8610,11.2878,25.6866
76;-0.3412,3.3574,-0.5849
77;3.1350,-0.5402,-2.2287
78;1.9236,-0.2960,-0.8459
79;1.6520,-0.7460,5.1084
80;-2.2712,-3.6207,0.8729
81;0.1235,-0.7968,4.5394
82;0.3252,0.3596,1.4374
83;1.6285,-0.1882,-1.1674
84;-0.9781,-4.7728,-10.0661
85;-8.8695,0.9641,-1.3526
86;2.8173,1.0092,3.2347
87;-0.7137,-3.0633,1.0804
88;-1.0400,-1.2174,1.0567
89;-9.0301,0.4616,2.2193
90;7.1059,2.1942,-9.0412
91;-3.2967,-1.9560,0.6013
92;-2.5431,-1.7966,-1.8332
93;-2.8617,2.4031,-2.6666
94;-0.8134,-1.1324,0.0302
95;-1.8317,-10.0533,7.2462
96;5.5935,-1.1248,-7.1504
97;-0.9819,7.0136,0.3428
98;-0.3239,0.6832,-1.8048
99;4.0716,-1.5194,-2.5301
