0;46.7352,29.6648,33.3442
1;1.9535,-6.1442,-4.1369
2;-8.9727,-4.8809,3.8576
3;-36.3613,-6.0524,27.7120
4;-4.6659,-79.5612,-1.7996
5;-26.5934,-86.1974,134.9124
6;3.4278,4.9562,10.8658
7;3.8080,-14.4636,-23.9271
8;16.7870,5.7574,19.9413
9;-1.9745,2.6727,-2.1670
10;-2.9453,11.2135,23.4554
11;-9.3199,5.7417,-4.8548
12;-10.3521,19.5402,7.3170
13;24.4995,-2.3916,-1.0806
14;-8.7738,5.1348,-4.8178
15;-0.3739,11.2992,-3.5390
16;95.9398,-7.8186,63.5844
17;-463.3151,107.5216,233.0439
18;11.6244,1.3392,0.4143
19;5.7325,4.3122,-10.0141
20;-577.2172,-27.9371,-266.4885
21;29.9630,-30.8149,28.5487
22;2.2624,5.6786,-15.5152
23;12.6903,49.6243,7.3122
24;7.4724,1.7403,17.3759
25;2.3631,5.2869,-14.1353
26;25.4409,15.4753,38.9091
27;28.2350,-36.5679,-41.7973
28;12.9426,1.3262,16.5365
29;-24.3526,20.4780,-40.9841
30;0.9045,1.0771,-1.1728
31;-26.1653,-16.5297,68.9336
32;39.4398,6.1587,-13.8083
33;-6.9192,39.0173,12.1587
34;4.1135,-19.2308,-0.0017
35;13.9221,12.3741,-6.5327
36;-0.1777,-14.5392,-14.2026
37;-14.0448,-32.7448,-17.4332
38;18.1818,-6.8824,-16.7479
39;9.3048,16.2767,-6.4407
40;-12.5041,35.4363,9.7614
41;-22.8163,-10.4443,56.3424
42;-10.8073,19.4726,-22.6131
43;20.4268,-5.5100,-27.5223
44;-36.8669,53.8300,-20.1170
45;-13.2455,26.5101,11.9349
46;6.8322,5.3644,-0.0379
47;15.8561,-39.3669,-10.3569
48;16.4170,-13.8759,13.7180
49;6.2121,10.6791,-3.5178
50;2.6293,9.5573,-1.5563
51;-31.5771,-5.6502,-17.9060
52;23.3304,-1.3761,-8.5250
53;11.2789,0.5928,0.7499
54;-14.2352,-10.4196,0.6603
55;-6.9285,13.9808,5.6539
56;-10.7047,20.4920,-7.2533
57;-15.4951,13.2911,-8.8820
58;-6.8204,-12.2216,-15.6811
59;-37.0398,45.6562,7.0502
60;0.6758,-35.2773,5.3283
61;-5.1432,-4.4864,7.6084
62;-4.5291,-8.8198,-3.0094
63;1.7403,-15.4973,-6.7348
64;-8.1943,-25.8965,-10.4628
65;2.9756,-3.1965,30.1396
66;-0.8409,-2.6396,7.6199
67;-39.2903,4.4160,-22.9558
68;22.1973,60.9537,-125.2928
69;55.1865,-22.8741,14.8028
70;35.6274,-15.5723,17.8285
71;-10.9192,4.8260,-7.3230
72;-13.6942,-11.0347,-11.2923
73;-53.4007,25.2818,13.3256
74;444.0358,-98.7535,-256.7799
75;563.8415,88.7391,216.9459
76;-8.0251,16.3807,0.6321
77;18.4591,-6.5631,-17.1481
78;9.2990,-0.4407,1.2362
79;8.7851,-4.8211,32.9969
80;-15.2024,-26.4498,4.8374
81;2.6996,-3.6688,29.8378
82;2.3833,-0.0182,4.3706
83;3.5864,8.0980,-2.4005
84;-3.2138,-32.2853,-64.1878
85;-52.4519,2.5988,-11.2130
86;19.0457,6.7453,21.0403
87;-1.3698,-22.5741,3.7789
88;-12.5075,-5.2196,6.9396
89;-66.4103,3.0598,16.1035
90;39.3428,10.0473,-56.6979
91;-24.4470,-16.9886,6.7678
92;-12.5880,-8.1501,-10.1430
93;-23.9336,17.1674,-19.0797
94;-3.5962,-8.2775,-3.1963
95;-14.6964,-74.0406,54.2159
96;38.7603,-9.5870,-51.5333
97;-4.3341,76.3846,1.0185
98;1.3899,7.3395,-9.6140
99;30.2864,-9.7785,-18.3341
